,STNAME,OFFENSE,AA,AB,AW,AI,JA,JB,JW,JI,total,Unnamed: 0,IBRC_Geo_ID,Metrofips/Microfips,Description,Year,Geography,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,state
391,Hawaii,43,15.0,8.0,19.0,1.0,10.0,1.0,13.0,,67.0,15000.0,15.0,0.0,Hawaii,2019.0,1415872.0,361317.0,30958.0,5570.0,532190.0,143549.0,342288.0,1265008.0,150864.0,,Hawaii
392,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1990.0,1012384.0,985151.0,3330.0,14568.0,9335.0,,,959470.0,52914.0,,Idaho
393,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1991.0,1041316.0,1013172.0,3739.0,14746.0,9659.0,,,984918.0,56398.0,,Idaho
394,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1992.0,1071685.0,1042395.0,4075.0,15092.0,10123.0,,,1010660.0,61025.0,,Idaho
395,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1993.0,1108768.0,1077939.0,4634.0,15623.0,10572.0,,,1042973.0,65795.0,,Idaho
396,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1994.0,1145140.0,1113457.0,4826.0,15932.0,10925.0,,,1074184.0,70956.0,,Idaho
397,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1995.0,1177322.0,1144059.0,5253.0,16418.0,11592.0,,,1101542.0,75780.0,,Idaho
398,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1996.0,1203083.0,1168649.0,5366.0,16947.0,12121.0,,,1122547.0,80536.0,,Idaho
399,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1997.0,1228520.0,1192537.0,5388.0,17840.0,12755.0,,,1142927.0,85593.0,,Idaho
400,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1998.0,1252330.0,1214339.0,5907.0,18637.0,13447.0,,,1161434.0,90896.0,,Idaho
401,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,1999.0,1275674.0,1236009.0,6243.0,19325.0,14097.0,,,1179416.0,96258.0,,Idaho
402,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2000.0,1299430.0,1244029.0,5929.0,18599.0,12551.0,1479.0,16843.0,1196392.0,103038.0,,Idaho
403,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2001.0,1319962.0,1261313.0,6582.0,19163.0,13124.0,1656.0,18124.0,1210895.0,109067.0,,Idaho
404,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2002.0,1340372.0,1278798.0,7098.0,19730.0,13634.0,1768.0,19344.0,1225534.0,114838.0,,Idaho
405,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2003.0,1363380.0,1298524.0,7577.0,20275.0,14456.0,1854.0,20694.0,1242686.0,120694.0,,Idaho
406,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2004.0,1391802.0,1323502.0,8173.0,20862.0,15255.0,1952.0,22058.0,1264494.0,127308.0,,Idaho
407,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2005.0,1428241.0,1355373.0,8832.0,21810.0,16326.0,2100.0,23800.0,1292896.0,135345.0,,Idaho
408,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2006.0,1468669.0,1391427.0,9506.0,22590.0,17313.0,2233.0,25600.0,1323174.0,145495.0,,Idaho
409,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2007.0,1505105.0,1423152.0,10175.0,23482.0,18439.0,2467.0,27390.0,1349883.0,155222.0,,Idaho
410,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2008.0,1534320.0,1448715.0,10570.0,24388.0,19037.0,2561.0,29049.0,1370464.0,163856.0,,Idaho
411,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2009.0,1554439.0,1465210.0,11104.0,25096.0,19666.0,2700.0,30663.0,1383621.0,170818.0,,Idaho
412,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2010.0,1570746.0,1478848.0,10962.0,25933.0,20067.0,2799.0,32137.0,1393750.0,176996.0,,Idaho
413,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2011.0,1583910.0,1488668.0,11584.0,26586.0,20930.0,2864.0,33278.0,1402651.0,181259.0,,Idaho
414,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2012.0,1595324.0,1497593.0,11835.0,26975.0,21529.0,2914.0,34478.0,1409726.0,185598.0,,Idaho
415,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2013.0,1611206.0,1510665.0,12430.0,27600.0,21927.0,3098.0,35486.0,1419937.0,191269.0,,Idaho
416,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2014.0,1631112.0,1527448.0,13032.0,28142.0,22636.0,3235.0,36619.0,1434968.0,196144.0,,Idaho
417,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2015.0,1651059.0,1543339.0,13645.0,28893.0,23928.0,3302.0,37952.0,1449516.0,201543.0,,Idaho
418,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2016.0,1682380.0,1569732.0,14480.0,29475.0,25473.0,3460.0,39760.0,1473807.0,208573.0,,Idaho
419,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2017.0,1717715.0,1600865.0,15235.0,30053.0,26394.0,3655.0,41513.0,1502147.0,215568.0,,Idaho
420,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2018.0,1750536.0,1630052.0,15782.0,30517.0,26961.0,3806.0,43418.0,1528330.0,222206.0,,Idaho
421,Idaho,798,31.0,86.0,395.0,37.0,6.0,17.0,169.0,10.0,751.0,16000.0,16.0,0.0,Idaho,2019.0,1787065.0,1662365.0,16346.0,31120.0,27711.0,3944.0,45579.0,1557575.0,229490.0,,Idaho
422,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1990.0,11453316.0,9422280.0,1711998.0,23384.0,295654.0,,,10541612.0,911704.0,,Illino
423,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1991.0,11568964.0,9493689.0,1739538.0,24707.0,311030.0,,,10612317.0,956647.0,,Illino
424,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1992.0,11694184.0,9570091.0,1770909.0,26019.0,327165.0,,,10686903.0,1007281.0,,Illino
425,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1993.0,11809579.0,9636598.0,1801467.0,27515.0,343999.0,,,10747243.0,1062336.0,,Illino
426,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1994.0,11912585.0,9696781.0,1826784.0,28988.0,360032.0,,,10790698.0,1121887.0,,Illino
427,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1995.0,12008437.0,9752800.0,1849927.0,30524.0,375186.0,,,10825781.0,1182656.0,,Illino
428,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1996.0,12101997.0,9808634.0,1868813.0,32570.0,391980.0,,,10852501.0,1249496.0,,Illino
429,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1997.0,12185715.0,9855714.0,1887497.0,34486.0,408018.0,,,10867646.0,1318069.0,,Illino
430,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1998.0,12271847.0,9905512.0,1903979.0,36942.0,425414.0,,,10879434.0,1392413.0,,Illino
431,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,1999.0,12359020.0,9951765.0,1923260.0,39586.0,444409.0,,,10890958.0,1468062.0,,Illino
432,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2000.0,12434161.0,9926774.0,1904071.0,37313.0,440259.0,7367.0,118377.0,10889996.0,1544165.0,,Illino
433,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2001.0,12488445.0,9950330.0,1905312.0,40510.0,458224.0,7448.0,126621.0,10886912.0,1601533.0,,Illino
434,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2002.0,12525556.0,9959242.0,1904805.0,43515.0,475938.0,7439.0,134617.0,10872256.0,1653300.0,,Illino
435,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2003.0,12556006.0,9964017.0,1902184.0,46808.0,492522.0,7417.0,143058.0,10854083.0,1701923.0,,Illino
436,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2004.0,12589773.0,9970145.0,1901496.0,50305.0,508408.0,7458.0,151961.0,10842501.0,1747272.0,,Illino
437,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2005.0,12609903.0,9964479.0,1898861.0,53745.0,524593.0,7478.0,160747.0,10817754.0,1792149.0,,Illino
438,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2006.0,12643955.0,9967930.0,1898778.0,57498.0,542040.0,7441.0,170268.0,10803728.0,1840227.0,,Illino
439,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2007.0,12695866.0,9986807.0,1898664.0,61312.0,560914.0,7487.0,180682.0,10806239.0,1889627.0,,Illino
440,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2008.0,12747038.0,10005771.0,1899301.0,65428.0,577412.0,7514.0,191612.0,10805690.0,1941348.0,,Illino
441,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2009.0,12796778.0,10021665.0,1901265.0,70322.0,593539.0,7505.0,202482.0,10806223.0,1990555.0,,Illino
442,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2010.0,12840503.0,10034983.0,1903857.0,73866.0,608056.0,7433.0,212308.0,10805834.0,2034669.0,,Illino
443,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2011.0,12867454.0,10037011.0,1902765.0,73926.0,628271.0,7528.0,217953.0,10803471.0,2063983.0,,Illino
444,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2012.0,12882510.0,10026424.0,1901172.0,74170.0,648691.0,7712.0,224341.0,10794341.0,2088169.0,,Illino
445,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2013.0,12895129.0,10012811.0,1899919.0,74096.0,670165.0,7913.0,230225.0,10785274.0,2109855.0,,Illino
446,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2014.0,12884493.0,9983837.0,1895699.0,74245.0,686944.0,8054.0,235714.0,10753311.0,2131182.0,,Illino
447,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2015.0,12858913.0,9942950.0,1889241.0,74357.0,702623.0,8140.0,241602.0,10707775.0,2151138.0,,Illino
448,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2016.0,12820527.0,9897625.0,1879042.0,74336.0,714272.0,8222.0,247030.0,10650061.0,2170466.0,,Illino
449,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2017.0,12778828.0,9848285.0,1867708.0,74227.0,728382.0,8231.0,251995.0,10590789.0,2188039.0,,Illino
450,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2018.0,12723071.0,9786941.0,1858642.0,74703.0,738145.0,8303.0,256337.0,10518457.0,2204614.0,,Illino
451,Illino,1103,26.0,453.0,552.0,2.0,8.0,70.0,145.0,4.0,1260.0,17000.0,17.0,0.0,Illinois,2019.0,12671821.0,9726915.0,1852516.0,75500.0,747690.0,8385.0,260815.0,10451939.0,2219882.0,,Illino
452,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1990.0,5557798.0,5072268.0,435339.0,12202.0,37989.0,,,5459197.0,98601.0,,Indian
453,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1991.0,5616388.0,5119811.0,444543.0,12412.0,39622.0,,,5513549.0,102839.0,,Indian
454,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1992.0,5674547.0,5164631.0,455577.0,12756.0,41583.0,,,5566120.0,108427.0,,Indian
455,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1993.0,5739019.0,5215578.0,466171.0,13146.0,44124.0,,,5623428.0,115591.0,,Indian
456,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1994.0,5793526.0,5256541.0,476804.0,13639.0,46542.0,,,5669911.0,123615.0,,Indian
457,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1995.0,5851459.0,5301156.0,486870.0,13961.0,49472.0,,,5716519.0,134940.0,,Indian
458,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1996.0,5906013.0,5343204.0,495311.0,14722.0,52776.0,,,5758751.0,147262.0,,Indian
459,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1997.0,5955267.0,5377922.0,506723.0,15282.0,55340.0,,,5793089.0,162178.0,,Indian
460,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1998.0,5998881.0,5408365.0,516405.0,16123.0,57988.0,,,5819872.0,179009.0,,Indian
461,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,1999.0,6044970.0,5439927.0,525172.0,17099.0,62772.0,,,5847974.0,196996.0,,Indian
462,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2000.0,6091866.0,5435770.0,518311.0,16850.0,61734.0,2390.0,56811.0,5874540.0,217326.0,,Indian
463,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2001.0,6127760.0,5454064.0,526774.0,17539.0,65646.0,2579.0,61158.0,5893291.0,234469.0,,Indian
464,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2002.0,6155967.0,5465558.0,533829.0,18296.0,69911.0,2654.0,65719.0,5906558.0,249409.0,,Indian
465,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2003.0,6196638.0,5487993.0,542149.0,18888.0,74562.0,2677.0,70369.0,5930402.0,266236.0,,Indian
466,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2004.0,6233007.0,5505822.0,550372.0,19626.0,79148.0,2799.0,75240.0,5949791.0,283216.0,,Indian
467,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2005.0,6278616.0,5531635.0,559224.0,20303.0,84088.0,2969.0,80397.0,5975259.0,303357.0,,Indian
468,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2006.0,6332669.0,5562992.0,570182.0,21214.0,89095.0,3131.0,86055.0,6008312.0,324357.0,,Indian
469,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2007.0,6379599.0,5589313.0,579608.0,21955.0,93671.0,3214.0,91838.0,6035946.0,343653.0,,Indian
470,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2008.0,6424806.0,5614404.0,589021.0,22838.0,97734.0,3364.0,97445.0,6063091.0,361715.0,,Indian
471,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2009.0,6459325.0,5628844.0,597417.0,23720.0,102450.0,3563.0,103331.0,6081468.0,377857.0,,Indian
472,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2010.0,6490432.0,5641400.0,605250.0,24516.0,107252.0,3537.0,108477.0,6098984.0,391448.0,,Indian
473,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2011.0,6516528.0,5650197.0,611403.0,24805.0,114080.0,3631.0,112412.0,6116550.0,399978.0,,Indian
474,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2012.0,6537703.0,5654491.0,616675.0,25153.0,121493.0,3737.0,116154.0,6129228.0,408475.0,,Indian
475,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2013.0,6568713.0,5666856.0,623776.0,25543.0,128434.0,3902.0,120202.0,6149732.0,418981.0,,Indian
476,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2014.0,6593644.0,5674421.0,629865.0,25901.0,135286.0,3939.0,124232.0,6165336.0,428308.0,,Indian
477,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2015.0,6608422.0,5673327.0,635460.0,26149.0,141502.0,4022.0,127962.0,6171390.0,437032.0,,Indian
478,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2016.0,6634304.0,5678320.0,642941.0,26502.0,150003.0,4145.0,132393.0,6185288.0,449016.0,,Indian
479,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2017.0,6658078.0,5683681.0,650617.0,26956.0,155948.0,4292.0,136584.0,6196751.0,461327.0,,Indian
480,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2018.0,6695497.0,5696236.0,660576.0,27667.0,165549.0,4424.0,141045.0,6219845.0,475652.0,,Indian
481,Indian,1399,48.0,453.0,725.0,8.0,2.0,102.0,239.0,,1577.0,18000.0,18.0,0.0,Indiana,2019.0,6732219.0,5709592.0,669596.0,28340.0,174750.0,4539.0,145402.0,6242866.0,489353.0,,Indian
482,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1990.0,2781018.0,2700752.0,48262.0,6921.0,25083.0,,,2749095.0,31923.0,,Iowa
483,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1991.0,2797613.0,2713759.0,50139.0,7092.0,26623.0,,,2762547.0,35066.0,,Iowa
484,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1992.0,2818401.0,2730846.0,52209.0,7150.0,28196.0,,,2781890.0,36511.0,,Iowa
485,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1993.0,2836972.0,2745519.0,54181.0,7290.0,29982.0,,,2797262.0,39710.0,,Iowa
486,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1994.0,2850746.0,2755709.0,56139.0,7528.0,31370.0,,,2807357.0,43389.0,,Iowa
487,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1995.0,2867373.0,2769003.0,57654.0,7691.0,33025.0,,,2819736.0,47637.0,,Iowa
488,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1996.0,2880001.0,2778447.0,59519.0,7871.0,34164.0,,,2827232.0,52769.0,,Iowa
489,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1997.0,2891119.0,2786925.0,61087.0,8110.0,34997.0,,,2833788.0,57331.0,,Iowa
490,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1998.0,2902872.0,2795851.0,63173.0,8282.0,35566.0,,,2839163.0,63709.0,,Iowa
491,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,1999.0,2917634.0,2806468.0,65291.0,8532.0,37343.0,,,2845649.0,71985.0,,Iowa
492,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2000.0,2929067.0,2793299.0,63677.0,9540.0,38026.0,1152.0,23373.0,2845653.0,83414.0,,Iowa
493,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2001.0,2931997.0,2790973.0,65541.0,9973.0,38976.0,1288.0,25246.0,2841527.0,90470.0,,Iowa
494,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2002.0,2934234.0,2787830.0,67360.0,10366.0,40292.0,1340.0,27046.0,2837448.0,96786.0,,Iowa
495,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2003.0,2941999.0,2789316.0,69438.0,10717.0,41940.0,1555.0,29033.0,2838968.0,103031.0,,Iowa
496,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2004.0,2953635.0,2794216.0,71875.0,11140.0,43641.0,1609.0,31154.0,2843863.0,109772.0,,Iowa
497,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2005.0,2964454.0,2798240.0,74702.0,11421.0,45177.0,1730.0,33184.0,2848038.0,116416.0,,Iowa
498,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2006.0,2982644.0,2808422.0,78082.0,11817.0,46856.0,1829.0,35638.0,2858930.0,123714.0,,Iowa
499,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2007.0,2999212.0,2816456.0,81911.0,12376.0,48407.0,2013.0,38049.0,2868170.0,131042.0,,Iowa
500,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2008.0,3016734.0,2825541.0,85797.0,12758.0,50002.0,2002.0,40634.0,2878915.0,137819.0,,Iowa
501,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2009.0,3032870.0,2832951.0,89275.0,13286.0,52165.0,2209.0,42984.0,2886829.0,146041.0,,Iowa
502,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2010.0,3050745.0,2842016.0,92464.0,13714.0,54802.0,2456.0,45293.0,2897501.0,153244.0,,Iowa
503,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2011.0,3066336.0,2847917.0,95141.0,14120.0,59404.0,2688.0,47066.0,2908096.0,158240.0,,Iowa
504,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2012.0,3076190.0,2849444.0,97459.0,14443.0,63204.0,2712.0,48928.0,2913558.0,162632.0,,Iowa
505,Iowa,1289,46.0,373.0,731.0,24.0,13.0,93.0,259.0,5.0,1544.0,19000.0,19.0,0.0,Iowa,2013.0,3092997.0,2853957.0,102200.0,14996.0,68026.0,2900.0,50918.0,2924625.0,168372.0,,Iowa
